0.17947871684929623	0.056124723407322656	0.016114570036987227	0.004617628892566672	0.00155790966927542	0.0004638548539476788	0.00014041026866215732	0.0000410691171985602	0.000011767799978169479	3.36421152334077e-6	1.133319426866692e-6	3.654807747476391e-7	1.0883223778237799e-7	2.904197130949355e-8	8.316010074604779e-9	2.312327826229526e-9	7.460644488213057e-10	1.9439075564388668e-10	5.906520647704362e-11	2.1797582568066924e-11	3.840396503460599e-12	1.6637445667285943e-12
0.18449554053674466	0.05372983405514975	0.014577448477112277	0.004153950517587003	0.0012704492220327649	0.00043286923013976207	0.0001262207758284512	0.000038700647915203225	0.00001278172548558684	4.042584343415924e-6	1.321969496511367e-6	4.093601985294861e-7	1.2847335737033682e-7	3.8451965953358384e-8	1.2932188012543297e-8	3.738283786726864e-9	1.1884133566778856e-9	3.945186957898612e-10	1.2898482810268168e-10	3.2292382025577954e-11	1.0744415920054535e-11	3.506672587674667e-12
0.18678470093084504	0.05394450856515411	0.015774149096245936	0.004849358062894646	0.0014314971219427756	0.0004302867423782149	0.00013210576316604797	0.00003862944839625744	0.000011995957396014743	3.5817868582825784e-6	1.0508874681850371e-6	3.414303080569297e-7	1.0748880142623951e-7	3.2726518756640084e-8	8.696115191398176e-9	2.1150652516370164e-9	6.683093146979049e-10	2.2082465732717324e-10	7.722440461607644e-11	2.381356238530192e-11	5.830913538040439e-12	1.3258516629967605e-12
0.17919696631280324	0.053344433640413226	0.016557141747106055	0.005117225632003945	0.001569013031664643	0.0005075865645818355	0.00017230314963668082	0.0000514351924669047	0.000014359256188761556	4.343928334293815e-6	1.2980156608278535e-6	3.6587885978234084e-7	1.2478345045959235e-7	4.266697741024773e-8	1.2926048196293984e-8	4.596674107164902e-9	1.6040284245194798e-9	5.00306199540945e-10	1.6234160456207928e-10	4.315802024597528e-11	1.0582881112133802e-11	4.1342969471918964e-12
0.1789976260081803	0.053627568852655336	0.016083294917386907	0.004749078123500063	0.001465890051330058	0.0004255970617049258	0.0001334353660123128	0.00004154008155193671	0.000011957654717312216	3.3556493470021333e-6	9.557276437407926e-7	3.0535928620130943e-7	9.686947938478778e-8	2.8769994312627e-8	8.894441654038017e-9	2.6836066784071662e-9	8.582029221458526e-10	2.2008505455384624e-10	6.171608520607153e-11	1.6861538652765418e-11	9.385311420302244e-12	2.738680215405339e-12
0.18485572004321632	0.055435236694855804	0.016495169753311112	0.005103050972511319	0.001540287273749377	0.0004558772126120803	0.0001357872895981197	0.000038072605094540185	0.000012040071720346504	3.8347272664313315e-6	1.1656172860956615e-6	3.323502931255537e-7	1.0108444741439663e-7	2.771701668087649e-8	8.587511475933265e-9	2.4993185294003415e-9	5.285355332937968e-10	2.0330393317711346e-10	7.012175895707942e-11	1.7814053613775357e-11	4.69727812638229e-12	2.4247786514551833e-12
0.18374294954146758	0.053223132507389734	0.014789159504500285	0.004391063241936508	0.0013171060801371755	0.00041009239207358825	0.00012258105577214019	0.000039070320924391435	0.00001129051369135782	3.266067260603613e-6	9.584903909693207e-7	3.160931155869978e-7	9.077934906468852e-8	2.8603725453970972e-8	8.575154708980823e-9	2.103880202953132e-9	6.544362390647791e-10	2.29805222487784e-10	8.156822400466118e-11	2.5264111368290742e-11	9.734640656985582e-12	2.9691241261839016e-12
0.1836671751814182	0.055111248671511626	0.01635446030413483	0.004837450536288302	0.0015552527903127948	0.00047889602818935165	0.00015303347366575498	0.000042679436255326246	0.000012910290638692956	3.952742508284697e-6	1.2325888806658024e-6	4.1083245867636703e-7	1.2679024612781063e-7	3.8107412882049234e-8	1.1595557345788614e-8	3.2738848406988017e-9	8.558649341186897e-10	3.176227141669767e-10	8.518083467427613e-11	3.4732202090196456e-11	7.588654154603367e-12	2.236961409084822e-12
0.1793454318617479	0.051560244776819766	0.015533434740669854	0.004461983211806772	0.0013313556160641838	0.0004352309426921284	0.00012800786369791632	0.00004042634701257689	0.000011783667390230135	3.41046282966949e-6	9.236864750052799e-7	2.8724761374904273e-7	8.514999501291693e-8	2.804021041574213e-8	6.492113076158116e-9	2.2695723795613307e-9	6.428717616733556e-10	1.4604708568581247e-10	4.7217563400657546e-11	1.7428082801149002e-11	5.33432174453737e-12	1.3218546416152015e-12
0.17844671899240344	0.05163772713731335	0.01591941190479176	0.004979788071539534	0.0015123220292918463	0.0005092757676397134	0.00014612579447184073	0.00004332013949923065	0.000012053846355276517	3.4976593327640486e-6	1.0470119392947066e-6	3.2288308930073066e-7	1.0741829817643569e-7	3.651635608976282e-8	1.1605602772244081e-8	3.7163592344551624e-9	9.74579663568335e-10	2.888654653519496e-10	7.947005723341756e-11	2.6369811959853076e-11	8.712959596704996e-12	1.4972924182012044e-12
