   1.2179205074361779        1.2245709280883799        1.2326520603416922        1.2258941697690828        1.2212093777984117        1.2303956693763884        1.2290710873785251        1.2216318911017241        1.2306328093513847        1.2293798540848733        1.2303441081969051        1.2303290111819196        1.2190827947284855        1.2318143744053502        1.2344039242153289        1.2262574444341592        1.2371186898318851        1.2188966291379904        1.2290304620503421        1.2318266537447295        1.2246199888462546        1.2261388504076498        1.2304548115004204        1.2231728654365386        1.2311561322530371        1.2297473509241845        1.2247091065921307        1.2195055709250087        1.2350913409093707        1.2267713913351828     
   1.2240748695701029        1.2239787327581957        1.2170585997549603        1.2176094815105982        1.2242564034144259        1.2235399840796959        1.2225904836768180        1.2145279044810688        1.2206260882518731        1.2301760215628410        1.2165671030705194        1.2227154057063496        1.2234377474685132        1.2287034132522301        1.2127740209940661        1.2199890186866649        1.2269054855647341        1.2212079223400545        1.2242753069827754        1.2385535372345791        1.2287677903176006        1.2221983632384068        1.2303061454407966        1.2281932755556713        1.2329332411199012        1.2272351339138716        1.2200001957730668        1.2350593859118799        1.2117738692099600        1.2283387019779903     
   1.2027201892949537        1.2010794504154920        1.2091409158824411        1.2156413783197033        1.2068967203670788        1.2083022751201324        1.2124930229155670        1.2106794192218515        1.1992799669268808        1.2105307128183311        1.1991021458038822        1.2077405845915106        1.2109496016446348        1.2101434107469147        1.1996395107907465        1.2005614948158365        1.2112691970753842        1.2105799944966356        1.2141911017466012        1.2004627768864151        1.2113786413371519        1.2085068930780123        1.2083693098924584        1.2158084821379576        1.2071146316136809        1.2107473129852226        1.2095483082170850        1.2048549594910181        1.2049021306102081        1.2033617738621039     
   1.1958229735748278        1.2059400830098022        1.1891066764921185        1.2082625235897138        1.1921991773808369        1.2051324957639227        1.1970919835800191        1.1889270481285290        1.2072248194948372        1.1960006019042320        1.2131248067847926        1.2129207817449483        1.1893696181662226        1.1951589438495789        1.2095996990575695        1.2122320857492526        1.1950092100432546        1.1979802234202548        1.2064386909216600        1.2116115666945533        1.2067157975972769        1.1914293387893775        1.2035221344668954        1.2111514387381062        1.1968307204521145        1.2054312031068932        1.1963173035066417        1.2062380862015873        1.2067773505040529        1.2054639116107162     
   1.2056658503088151        1.1973598450283465        1.1864574736847731        1.2106840819891991        1.2026593607832665        1.1775157280302320        1.1848631333019870        1.1863920967791437        1.2089586154096073        1.1776428721636978        1.1973168158894576        1.1792995291377422        1.1863013461008076        1.1916854107489130        1.1966751745122923        1.2128329492828458        1.2079499424478950        1.2113746931519289        1.2026953571858059        1.1950991717161046        1.2069795759719235        1.1992736672454709        1.1990856351359160        1.2142270314849750        1.2093810768628768        1.2072694834269440        1.1997579771285267        1.2054578898762240        1.2093168574418278        1.1987061334240434     
   1.1843097911958578        1.1801887165553187        1.2003523769033113        1.1890618780190803        1.1906945076812518        1.1948152936947749        1.1890177973183362        1.1770033132870594        1.1902633473384061        1.1883099033743523        1.1904242923812751        1.2029484870966283        1.1803816076673961        1.1896252790336490        1.1859218384288268        1.1836774531000318        1.1885638855356733        1.1949847652950703        1.1816884303042021        1.2012250759139904        1.1887019483406231        1.1825715041595353        1.1947766526226331        1.1821573937174130        1.1927367052244020        1.1993785456587049        1.1839512086717174        1.2044914668733042        1.1718490140326681        1.1928765389564984     
   1.1990175431202925        1.1950551703077901        1.2042296767248373        1.2015565836488289        1.2261038378017954        1.1862723287956536        1.1957848971657006        1.2095856923688553        1.2140431719342561        1.2124911185018588        1.1986866050219054        1.2002891544638274        1.1954626909891124        1.1847857093499310        1.2031152952879307        1.1896841853126998        1.2037402198794476        1.2024233705533116        1.2232081494428981        1.2062543655387026        1.2097943939015097        1.1975080946600212        1.1841439796573663        1.2169739918850833        1.1981246559568899        1.1858723115463690        1.2009416117250307        1.1963661081926837        1.2051390333770671        1.1898089171832962     
   1.2097612542661245        1.2156701087869881        1.2188582968218991        1.2008783582659426        1.2068626714526973        1.2164768899864455        1.2161141790767085        1.2272767931201947        1.1991819210627348        1.1969915151307433        1.2066462338344817        1.1968185029197735        1.2161520051466344        1.2115326841355911        1.2046619451709175        1.2059874397012280        1.2201319224074927        1.2085253986035938        1.2141031456957438        1.2000369755458997        1.2038000134739608        1.2072898304797728        1.2218680010002627        1.1912159919567209        1.2108522509662785        1.2126690917629581        1.2201074318114620        1.1964747503569140        1.2188649314680799        1.1977138614447684     
   1.1910843266611186        1.1851933858237622        1.1920514691652115        1.1675882560616906        1.1921426733996616        1.1907864715930121        1.1816235097573209        1.1900025822847353        1.1649291753318691        1.1804621496739089        1.1790696995000796        1.1772446730956436        1.1936036382846542        1.1942193327965362        1.1782309114697005        1.1727128713380657        1.2131664193906120        1.1843255243341548        1.1880948872674080        1.1942980375998586        1.1863753020915375        1.1833263971800505        1.1873332033798234        1.1684715115039661        1.1828048464643879        1.1743194894117266        1.1879713776182095        1.1842186116693667        1.1754013259865392        1.1752860577088251     
   1.1867232965555108        1.1720784019817536        1.1829452747733085        1.1795987518314976        1.1836683328297930        1.1897379484227819        1.1795969695899124        1.1901061930056620        1.1726175496004081        1.1856225995167144        1.1902834097537516        1.1627921755540256        1.1812867111238112        1.1922783272825117        1.1807221316333760        1.1753734241557958        1.2075271371218927        1.1739859971107642        1.1952040372662740        1.1906607704288910        1.1985319278393043        1.1639080301831042        1.1924914663309729        1.1871132946880909        1.1658073213629179        1.1773555954589463        1.1819077592955110        1.1858571258950157        1.1875028220438490        1.1771243383515915     
